employee_id,transaction_amount,transaction_date,risk_score,risk_level,flagged,risk_reason
EMP_004,52.21,2026-01-04 08:15:00,21.44,LOW,False,Logged on a weekend
EMP_012,152.38,2026-01-05 23:00:00,21.39,LOW,False,Submitted outside standard business hours; Unusual daily transaction velocity (5+ in 1 day)
EMP_005,31.28,2026-01-02 02:30:00,21.36,LOW,False,Submitted outside standard business hours; Unusual daily transaction velocity (5+ in 1 day)
EMP_001,319.93,2026-01-09 16:30:00,21.36,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_011,77.63,2026-01-09 05:45:00,21.36,LOW,False,Submitted outside standard business hours; Unusual daily transaction velocity (5+ in 1 day)
EMP_013,158.85,2026-01-10 15:45:00,21.35,LOW,False,Unusual daily transaction velocity (5+ in 1 day); Logged on a weekend
EMP_018,234.29,2026-01-05 18:00:00,21.33,LOW,False,Behavioral profile shows minor statistical anomaly
EMP_011,12.7,2026-01-05 08:30:00,21.32,LOW,False,Behavioral profile shows minor statistical anomaly
EMP_007,144.94,2026-01-06 03:15:00,21.31,LOW,False,Submitted outside standard business hours; Unusual daily transaction velocity (5+ in 1 day)
EMP_013,96.6,2026-01-06 02:45:00,21.3,LOW,False,Submitted outside standard business hours; Unusual daily transaction velocity (5+ in 1 day)
EMP_005,27.3,2026-01-08 01:15:00,21.29,LOW,False,Submitted outside standard business hours; Unusual daily transaction velocity (5+ in 1 day)
EMP_017,15.22,2026-01-07 02:15:00,21.28,LOW,False,Submitted outside standard business hours; Unusual daily transaction velocity (5+ in 1 day)
EMP_006,24.63,2026-01-09 12:00:00,21.24,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_008,135.13,2026-01-01 23:30:00,21.24,LOW,False,Submitted outside standard business hours; Unusual daily transaction velocity (5+ in 1 day)
EMP_009,12.39,2026-01-08 23:00:00,21.04,LOW,False,Submitted outside standard business hours
EMP_005,123.15,2026-01-02 03:45:00,21.03,LOW,False,Submitted outside standard business hours; Unusual daily transaction velocity (5+ in 1 day)
EMP_005,117.76,2026-01-02 00:45:00,20.97,LOW,False,Submitted outside standard business hours; Unusual daily transaction velocity (5+ in 1 day)
EMP_008,159.05,2026-01-03 20:30:00,20.85,LOW,False,Unusual daily transaction velocity (5+ in 1 day); Logged on a weekend
EMP_004,408.05,2026-01-08 07:15:00,20.85,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_006,206.97,2026-01-03 00:30:00,20.72,LOW,False,Submitted outside standard business hours; Logged on a weekend
EMP_005,28.47,2026-01-04 14:30:00,20.69,LOW,False,Unusual daily transaction velocity (5+ in 1 day); Logged on a weekend
EMP_004,302.11,2026-01-05 03:30:00,20.61,LOW,False,Submitted outside standard business hours; Unusual daily transaction velocity (5+ in 1 day)
EMP_010,154.72,2026-01-10 15:00:00,20.59,LOW,False,Unusual daily transaction velocity (5+ in 1 day); Logged on a weekend
EMP_001,35.47,2026-01-07 10:00:00,20.58,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_004,276.27,2026-01-11 06:00:00,20.57,LOW,False,Logged on a weekend
EMP_011,20.77,2026-01-11 09:15:00,20.52,LOW,False,Logged on a weekend
EMP_020,380.67,2026-01-02 10:45:00,20.43,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_010,201.05,2026-01-02 05:15:00,20.38,LOW,False,Submitted outside standard business hours
EMP_019,23.91,2026-01-03 09:30:00,20.33,LOW,False,Unusual daily transaction velocity (5+ in 1 day); Logged on a weekend
EMP_004,10.5,2026-01-03 12:00:00,20.33,LOW,False,Unusual daily transaction velocity (5+ in 1 day); Logged on a weekend
EMP_002,82.32,2026-01-09 10:00:00,20.32,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_018,44.14,2026-01-06 08:15:00,20.26,LOW,False,Behavioral profile shows minor statistical anomaly
EMP_017,103.37,2026-01-03 23:00:00,20.19,LOW,False,Submitted outside standard business hours; Unusual daily transaction velocity (5+ in 1 day); Logged on a weekend
EMP_011,159.22,2026-01-07 20:30:00,20.19,LOW,False,Behavioral profile shows minor statistical anomaly
EMP_020,49.43,2026-01-07 03:00:00,20.15,LOW,False,Submitted outside standard business hours
EMP_017,262.11,2026-01-08 01:00:00,20.08,LOW,False,Submitted outside standard business hours; Unusual daily transaction velocity (5+ in 1 day)
EMP_011,360.52,2026-01-02 21:30:00,20.08,LOW,False,Behavioral profile shows minor statistical anomaly
EMP_007,24.23,2026-01-07 16:45:00,20.05,LOW,False,Behavioral profile shows minor statistical anomaly
EMP_014,53.77,2026-01-10 22:30:00,20.0,LOW,False,Unusual daily transaction velocity (5+ in 1 day); Logged on a weekend
EMP_006,36.47,2026-01-09 16:45:00,19.92,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_009,78.05,2026-01-03 03:15:00,19.83,LOW,False,Submitted outside standard business hours; Unusual daily transaction velocity (5+ in 1 day); Logged on a weekend
EMP_015,118.44,2026-01-11 07:00:00,19.81,LOW,False,Logged on a weekend
EMP_005,113.77,2026-01-10 17:30:00,19.65,LOW,False,Unusual daily transaction velocity (5+ in 1 day); Logged on a weekend
EMP_011,237.92,2026-01-10 22:45:00,19.65,LOW,False,Logged on a weekend
EMP_007,160.44,2026-01-10 09:00:00,19.63,LOW,False,Logged on a weekend
EMP_010,309.94,2026-01-07 12:30:00,19.62,LOW,False,Behavioral profile shows minor statistical anomaly
EMP_005,41.55,2026-01-10 14:45:00,19.6,LOW,False,Unusual daily transaction velocity (5+ in 1 day); Logged on a weekend
EMP_003,351.58,2026-01-01 11:15:00,19.6,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_008,193.31,2026-01-07 01:00:00,19.6,LOW,False,Submitted outside standard business hours
EMP_012,284.84,2026-01-05 01:15:00,19.57,LOW,False,Submitted outside standard business hours; Unusual daily transaction velocity (5+ in 1 day)
EMP_003,94.91,2026-01-04 16:15:00,19.54,LOW,False,Unusual daily transaction velocity (5+ in 1 day); Logged on a weekend
EMP_008,286.33,2026-01-02 13:30:00,19.53,LOW,False,Behavioral profile shows minor statistical anomaly
EMP_003,23.91,2026-01-07 04:15:00,19.5,LOW,False,Submitted outside standard business hours
EMP_006,47.97,2026-01-09 21:15:00,19.47,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_006,266.12,2026-01-04 15:15:00,19.37,LOW,False,Logged on a weekend
EMP_020,55.31,2026-01-11 09:00:00,19.33,LOW,False,Logged on a weekend
EMP_001,35.2,2026-01-02 14:15:00,19.23,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_007,20.08,2026-01-03 17:30:00,19.22,LOW,False,Logged on a weekend
EMP_005,107.88,2026-01-06 03:45:00,19.06,LOW,False,Submitted outside standard business hours; Unusual daily transaction velocity (5+ in 1 day)
EMP_005,177.01,2026-01-09 11:45:00,19.04,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_018,50.58,2026-01-06 20:30:00,19.04,LOW,False,Behavioral profile shows minor statistical anomaly
EMP_017,267.18,2026-01-04 11:45:00,18.97,LOW,False,Logged on a weekend
EMP_018,124.68,2026-01-01 09:00:00,18.95,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_008,65.98,2026-01-01 02:30:00,18.95,LOW,False,Submitted outside standard business hours; Unusual daily transaction velocity (5+ in 1 day)
EMP_010,306.07,2026-01-01 22:15:00,18.94,LOW,False,Behavioral profile shows minor statistical anomaly
EMP_007,169.95,2026-01-10 10:15:00,18.93,LOW,False,Logged on a weekend
EMP_001,201.71,2026-01-09 19:30:00,18.89,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_010,203.55,2026-01-06 03:00:00,18.87,LOW,False,Submitted outside standard business hours; Unusual daily transaction velocity (5+ in 1 day)
EMP_005,302.77,2026-01-06 19:15:00,18.86,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_004,238.34,2026-01-07 00:45:00,18.84,LOW,False,Submitted outside standard business hours
EMP_012,29.23,2026-01-03 18:45:00,18.81,LOW,False,Logged on a weekend
EMP_018,88.23,2026-01-01 17:15:00,18.72,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_003,153.47,2026-01-06 04:00:00,18.71,LOW,False,Submitted outside standard business hours; Unusual daily transaction velocity (5+ in 1 day)
EMP_012,40.77,2026-01-03 08:00:00,18.66,LOW,False,Logged on a weekend
EMP_020,87.83,2026-01-10 11:15:00,18.66,LOW,False,Logged on a weekend
EMP_020,157.25,2026-01-06 00:00:00,18.63,LOW,False,Submitted outside standard business hours; Unusual daily transaction velocity (5+ in 1 day)
EMP_018,170.5,2026-01-05 14:45:00,18.63,LOW,False,Behavioral profile shows minor statistical anomaly
EMP_011,69.85,2026-01-06 04:15:00,18.6,LOW,False,Submitted outside standard business hours
EMP_015,12.79,2026-01-04 16:00:00,18.57,LOW,False,Unusual daily transaction velocity (5+ in 1 day); Logged on a weekend
EMP_005,63.15,2026-01-05 01:00:00,18.47,LOW,False,Submitted outside standard business hours; Unusual daily transaction velocity (5+ in 1 day)
EMP_015,21.63,2026-01-10 07:30:00,18.46,LOW,False,Unusual daily transaction velocity (5+ in 1 day); Logged on a weekend
EMP_018,106.05,2026-01-08 18:45:00,18.46,LOW,False,Behavioral profile shows minor statistical anomaly
EMP_013,17.96,2026-01-07 03:15:00,18.36,LOW,False,Submitted outside standard business hours; Unusual daily transaction velocity (5+ in 1 day)
EMP_015,297.0,2026-01-04 20:00:00,18.24,LOW,False,Unusual daily transaction velocity (5+ in 1 day); Logged on a weekend
EMP_014,122.31,2026-01-05 00:30:00,18.22,LOW,False,Submitted outside standard business hours
EMP_014,190.09,2026-01-04 10:00:00,18.21,LOW,False,Unusual daily transaction velocity (5+ in 1 day); Logged on a weekend
EMP_011,139.28,2026-01-01 01:45:00,18.16,LOW,False,Submitted outside standard business hours
EMP_008,207.67,2026-01-03 11:45:00,18.15,LOW,False,Unusual daily transaction velocity (5+ in 1 day); Logged on a weekend
EMP_013,120.49,2026-01-04 07:45:00,18.09,LOW,False,Unusual daily transaction velocity (5+ in 1 day); Logged on a weekend
EMP_007,323.66,2026-01-01 19:00:00,18.08,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_003,130.78,2026-01-06 01:15:00,18.06,LOW,False,Submitted outside standard business hours; Unusual daily transaction velocity (5+ in 1 day)
EMP_010,207.11,2026-01-05 03:00:00,18.06,LOW,False,Submitted outside standard business hours; Unusual daily transaction velocity (5+ in 1 day)
EMP_010,127.72,2026-01-04 07:00:00,18.05,LOW,False,Unusual daily transaction velocity (5+ in 1 day); Logged on a weekend
EMP_016,109.47,2026-01-02 00:30:00,17.95,LOW,False,Submitted outside standard business hours
EMP_001,35.02,2026-01-05 07:45:00,17.85,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_010,138.2,2026-01-09 17:15:00,17.84,LOW,False,Behavioral profile shows minor statistical anomaly
EMP_005,160.4,2026-01-02 07:00:00,17.81,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_018,69.16,2026-01-05 12:15:00,17.76,LOW,False,Behavioral profile shows minor statistical anomaly
EMP_003,79.74,2026-01-04 22:15:00,17.76,LOW,False,Unusual daily transaction velocity (5+ in 1 day); Logged on a weekend
EMP_020,24.43,2026-01-03 11:00:00,17.72,LOW,False,Unusual daily transaction velocity (5+ in 1 day); Logged on a weekend
EMP_008,311.98,2026-01-07 16:00:00,17.71,LOW,False,Behavioral profile shows minor statistical anomaly
EMP_004,152.82,2026-01-10 19:30:00,17.69,LOW,False,Unusual daily transaction velocity (5+ in 1 day); Logged on a weekend
EMP_001,117.81,2026-01-06 16:00:00,17.67,LOW,False,Behavioral profile shows minor statistical anomaly
EMP_020,272.24,2026-01-05 00:45:00,17.64,LOW,False,Submitted outside standard business hours
EMP_001,54.0,2026-01-07 07:00:00,17.58,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_011,26.16,2026-01-10 20:45:00,17.56,LOW,False,Logged on a weekend
EMP_019,37.3,2026-01-04 18:30:00,17.52,LOW,False,Unusual daily transaction velocity (5+ in 1 day); Logged on a weekend
EMP_008,22.93,2026-01-11 06:45:00,17.49,LOW,False,Logged on a weekend
EMP_003,38.63,2026-01-10 10:00:00,17.41,LOW,False,Logged on a weekend
EMP_005,140.17,2026-01-07 06:45:00,17.38,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_002,129.28,2026-01-07 21:30:00,17.38,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_010,245.6,2026-01-10 11:00:00,17.27,LOW,False,Unusual daily transaction velocity (5+ in 1 day); Logged on a weekend
EMP_012,372.24,2026-01-01 19:45:00,17.22,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_004,367.6,2026-01-05 15:30:00,17.21,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_002,103.71,2026-01-05 13:30:00,17.15,LOW,False,Behavioral profile shows minor statistical anomaly
EMP_008,285.0,2026-01-04 16:30:00,17.13,LOW,False,Unusual daily transaction velocity (5+ in 1 day); Logged on a weekend
EMP_002,113.08,2026-01-01 09:30:00,17.09,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_015,80.14,2026-01-08 12:15:00,17.02,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_014,72.71,2026-01-09 14:30:00,16.97,LOW,False,Behavioral profile shows minor statistical anomaly
EMP_008,154.1,2026-01-08 06:30:00,16.95,LOW,False,Behavioral profile shows minor statistical anomaly
EMP_001,48.69,2026-01-09 14:15:00,16.94,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_019,231.01,2026-01-04 18:00:00,16.77,LOW,False,Unusual daily transaction velocity (5+ in 1 day); Logged on a weekend
EMP_014,39.77,2026-01-07 04:00:00,16.75,LOW,False,Submitted outside standard business hours
EMP_006,109.42,2026-01-10 06:00:00,16.6,LOW,False,Unusual daily transaction velocity (5+ in 1 day); Logged on a weekend
EMP_006,143.11,2026-01-02 23:00:00,16.57,LOW,False,Submitted outside standard business hours; Unusual daily transaction velocity (5+ in 1 day)
EMP_019,37.67,2026-01-07 23:00:00,16.5,LOW,False,Submitted outside standard business hours; Unusual daily transaction velocity (5+ in 1 day)
EMP_009,118.88,2026-01-04 06:00:00,16.48,LOW,False,Logged on a weekend
EMP_009,11.57,2026-01-11 08:30:00,16.48,LOW,False,Unusual daily transaction velocity (5+ in 1 day); Logged on a weekend
EMP_017,282.86,2026-01-03 18:00:00,16.43,LOW,False,Unusual daily transaction velocity (5+ in 1 day); Logged on a weekend
EMP_013,94.54,2026-01-08 04:00:00,16.42,LOW,False,Submitted outside standard business hours; Unusual daily transaction velocity (5+ in 1 day)
EMP_020,129.58,2026-01-08 02:45:00,16.4,LOW,False,Submitted outside standard business hours
EMP_004,20.02,2026-01-10 16:15:00,16.35,LOW,False,Unusual daily transaction velocity (5+ in 1 day); Logged on a weekend
EMP_005,17.95,2026-01-02 22:15:00,16.34,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_008,124.38,2026-01-07 00:30:00,16.23,LOW,False,Submitted outside standard business hours
EMP_004,244.34,2026-01-10 14:00:00,16.22,LOW,False,Unusual daily transaction velocity (5+ in 1 day); Logged on a weekend
EMP_016,163.25,2026-01-07 03:30:00,16.22,LOW,False,Submitted outside standard business hours
EMP_006,279.64,2026-01-10 15:30:00,16.14,LOW,False,Unusual daily transaction velocity (5+ in 1 day); Logged on a weekend
EMP_008,81.55,2026-01-06 23:45:00,16.13,LOW,False,Submitted outside standard business hours
EMP_015,168.39,2026-01-06 18:30:00,16.09,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_010,122.18,2026-01-08 01:45:00,16.08,LOW,False,Submitted outside standard business hours; Unusual daily transaction velocity (5+ in 1 day)
EMP_002,178.27,2026-01-09 19:00:00,16.06,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_009,132.51,2026-01-07 01:45:00,16.03,LOW,False,Submitted outside standard business hours
EMP_003,213.04,2026-01-02 01:00:00,16.0,LOW,False,Submitted outside standard business hours; Unusual daily transaction velocity (5+ in 1 day)
EMP_019,184.81,2026-01-07 05:00:00,15.89,LOW,False,Submitted outside standard business hours; Unusual daily transaction velocity (5+ in 1 day)
EMP_019,48.99,2026-01-10 09:15:00,15.88,LOW,False,Unusual daily transaction velocity (5+ in 1 day); Logged on a weekend
EMP_019,251.99,2026-01-03 20:15:00,15.88,LOW,False,Unusual daily transaction velocity (5+ in 1 day); Logged on a weekend
EMP_016,16.24,2026-01-06 02:15:00,15.85,LOW,False,Submitted outside standard business hours; Unusual daily transaction velocity (5+ in 1 day)
EMP_011,31.36,2026-01-07 08:15:00,15.83,LOW,False,Behavioral profile shows minor statistical anomaly
EMP_007,258.74,2026-01-08 17:00:00,15.82,LOW,False,Behavioral profile shows minor statistical anomaly
EMP_010,171.25,2026-01-10 21:00:00,15.76,LOW,False,Unusual daily transaction velocity (5+ in 1 day); Logged on a weekend
EMP_007,20.18,2026-01-04 21:45:00,15.74,LOW,False,Logged on a weekend
EMP_015,50.23,2026-01-08 18:15:00,15.72,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_006,258.23,2026-01-10 21:30:00,15.71,LOW,False,Unusual daily transaction velocity (5+ in 1 day); Logged on a weekend
EMP_007,113.4,2026-01-02 04:15:00,15.69,LOW,False,Submitted outside standard business hours; Unusual daily transaction velocity (5+ in 1 day)
EMP_004,83.43,2026-01-10 12:45:00,15.67,LOW,False,Unusual daily transaction velocity (5+ in 1 day); Logged on a weekend
EMP_012,349.82,2026-01-05 22:15:00,15.6,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_015,34.33,2026-01-08 17:30:00,15.59,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_006,120.48,2026-01-08 03:30:00,15.58,LOW,False,Submitted outside standard business hours
EMP_012,146.5,2026-01-06 01:30:00,15.54,LOW,False,Submitted outside standard business hours; Unusual daily transaction velocity (5+ in 1 day)
EMP_004,126.45,2026-01-07 02:00:00,15.53,LOW,False,Submitted outside standard business hours
EMP_003,92.15,2026-01-02 02:15:00,15.51,LOW,False,Submitted outside standard business hours; Unusual daily transaction velocity (5+ in 1 day)
EMP_002,185.95,2026-01-02 19:00:00,15.49,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_008,214.01,2026-01-03 17:15:00,15.48,LOW,False,Unusual daily transaction velocity (5+ in 1 day); Logged on a weekend
EMP_014,295.75,2026-01-08 16:30:00,15.42,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_017,85.22,2026-01-08 02:30:00,15.33,LOW,False,Submitted outside standard business hours; Unusual daily transaction velocity (5+ in 1 day)
EMP_008,23.18,2026-01-04 13:45:00,15.31,LOW,False,Unusual daily transaction velocity (5+ in 1 day); Logged on a weekend
EMP_007,210.83,2026-01-03 06:00:00,15.28,LOW,False,Logged on a weekend
EMP_015,63.41,2026-01-01 05:30:00,15.26,LOW,False,Submitted outside standard business hours; Unusual daily transaction velocity (5+ in 1 day)
EMP_013,16.54,2026-01-10 16:30:00,15.25,LOW,False,Unusual daily transaction velocity (5+ in 1 day); Logged on a weekend
EMP_009,16.7,2026-01-06 05:30:00,15.25,LOW,False,Submitted outside standard business hours
EMP_005,51.99,2026-01-07 12:00:00,15.23,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_015,108.06,2026-01-07 05:30:00,15.2,LOW,False,Submitted outside standard business hours; Unusual daily transaction velocity (5+ in 1 day)
EMP_020,20.87,2026-01-09 03:15:00,15.14,LOW,False,Submitted outside standard business hours; Unusual daily transaction velocity (5+ in 1 day)
EMP_009,249.92,2026-01-03 15:15:00,15.13,LOW,False,Unusual daily transaction velocity (5+ in 1 day); Logged on a weekend
EMP_010,181.37,2026-01-10 14:30:00,15.13,LOW,False,Unusual daily transaction velocity (5+ in 1 day); Logged on a weekend
EMP_008,15.22,2026-01-01 21:00:00,15.11,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_007,36.87,2026-01-06 02:30:00,15.08,LOW,False,Submitted outside standard business hours; Unusual daily transaction velocity (5+ in 1 day)
EMP_006,104.47,2026-01-03 12:15:00,15.05,LOW,False,Logged on a weekend
EMP_008,312.6,2026-01-01 12:30:00,14.97,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_002,134.09,2026-01-05 06:15:00,14.96,LOW,False,Behavioral profile shows minor statistical anomaly
EMP_013,26.9,2026-01-02 05:30:00,14.92,LOW,False,Submitted outside standard business hours; Unusual daily transaction velocity (5+ in 1 day)
EMP_003,182.42,2026-01-02 03:15:00,14.85,LOW,False,Submitted outside standard business hours; Unusual daily transaction velocity (5+ in 1 day)
EMP_015,49.25,2026-01-08 19:45:00,14.83,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_014,82.7,2026-01-03 19:15:00,14.74,LOW,False,Logged on a weekend
EMP_008,176.34,2026-01-08 07:00:00,14.72,LOW,False,Behavioral profile shows minor statistical anomaly
EMP_016,82.58,2026-01-04 21:30:00,14.68,LOW,False,Unusual daily transaction velocity (5+ in 1 day); Logged on a weekend
EMP_013,215.47,2026-01-05 05:15:00,14.68,LOW,False,Submitted outside standard business hours; Unusual daily transaction velocity (5+ in 1 day)
EMP_011,13.47,2026-01-09 20:45:00,14.68,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_006,15.61,2026-01-03 19:30:00,14.67,LOW,False,Logged on a weekend
EMP_017,91.07,2026-01-03 07:00:00,14.63,LOW,False,Unusual daily transaction velocity (5+ in 1 day); Logged on a weekend
EMP_005,23.6,2026-01-02 19:30:00,14.62,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_005,62.83,2026-01-07 19:45:00,14.61,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_013,14.48,2026-01-06 11:30:00,14.56,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_019,239.47,2026-01-06 00:15:00,14.54,LOW,False,Submitted outside standard business hours; Unusual daily transaction velocity (5+ in 1 day)
EMP_008,157.03,2026-01-01 20:00:00,14.46,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_013,292.71,2026-01-01 18:30:00,14.45,LOW,False,Behavioral profile shows minor statistical anomaly
EMP_015,314.77,2026-01-07 19:15:00,14.44,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_005,44.64,2026-01-08 20:00:00,14.42,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_020,224.13,2026-01-05 04:00:00,14.38,LOW,False,Submitted outside standard business hours
EMP_010,107.14,2026-01-08 02:15:00,14.37,LOW,False,Submitted outside standard business hours; Unusual daily transaction velocity (5+ in 1 day)
EMP_010,12.63,2026-01-07 06:00:00,14.37,LOW,False,Behavioral profile shows minor statistical anomaly
EMP_017,12.78,2026-01-05 17:00:00,14.37,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_002,136.4,2026-01-01 14:30:00,14.34,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_015,131.85,2026-01-04 12:45:00,14.31,LOW,False,Unusual daily transaction velocity (5+ in 1 day); Logged on a weekend
EMP_008,103.01,2026-01-05 10:00:00,14.28,LOW,False,Behavioral profile shows minor statistical anomaly
EMP_016,39.68,2026-01-04 17:00:00,14.23,LOW,False,Unusual daily transaction velocity (5+ in 1 day); Logged on a weekend
EMP_019,271.54,2026-01-01 20:30:00,14.22,LOW,False,Behavioral profile shows minor statistical anomaly
EMP_017,52.37,2026-01-08 02:00:00,14.21,LOW,False,Submitted outside standard business hours; Unusual daily transaction velocity (5+ in 1 day)
EMP_002,223.47,2026-01-02 20:30:00,14.2,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_004,43.54,2026-01-05 05:30:00,14.18,LOW,False,Submitted outside standard business hours; Unusual daily transaction velocity (5+ in 1 day)
EMP_004,34.2,2026-01-08 01:30:00,14.18,LOW,False,Submitted outside standard business hours; Unusual daily transaction velocity (5+ in 1 day)
EMP_016,179.08,2026-01-04 20:30:00,14.1,LOW,False,Unusual daily transaction velocity (5+ in 1 day); Logged on a weekend
EMP_009,238.82,2026-01-11 07:30:00,14.1,LOW,False,Unusual daily transaction velocity (5+ in 1 day); Logged on a weekend
EMP_012,62.49,2026-01-08 10:30:00,14.09,LOW,False,Behavioral profile shows minor statistical anomaly
EMP_012,331.24,2026-01-05 19:00:00,14.07,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_002,130.35,2026-01-01 13:00:00,14.04,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_012,266.21,2026-01-04 22:30:00,14.02,LOW,False,Unusual daily transaction velocity (5+ in 1 day); Logged on a weekend
EMP_013,166.44,2026-01-04 21:00:00,13.97,LOW,False,Unusual daily transaction velocity (5+ in 1 day); Logged on a weekend
EMP_009,20.43,2026-01-02 04:30:00,13.94,LOW,False,Submitted outside standard business hours
EMP_012,76.18,2026-01-07 00:15:00,13.91,LOW,False,Submitted outside standard business hours
EMP_016,232.3,2026-01-05 01:30:00,13.85,LOW,False,Submitted outside standard business hours; Unusual daily transaction velocity (5+ in 1 day)
EMP_010,38.63,2026-01-04 17:45:00,13.84,LOW,False,Unusual daily transaction velocity (5+ in 1 day); Logged on a weekend
EMP_006,26.36,2026-01-07 04:30:00,13.84,LOW,False,Submitted outside standard business hours; Unusual daily transaction velocity (5+ in 1 day)
EMP_010,53.66,2026-01-06 23:15:00,13.82,LOW,False,Submitted outside standard business hours; Unusual daily transaction velocity (5+ in 1 day)
EMP_008,219.9,2026-01-01 10:45:00,13.79,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_005,23.94,2026-01-09 07:00:00,13.78,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_012,275.21,2026-01-09 23:45:00,13.77,LOW,False,Submitted outside standard business hours; Unusual daily transaction velocity (5+ in 1 day)
EMP_002,220.88,2026-01-09 07:45:00,13.72,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_014,246.55,2026-01-08 10:45:00,13.6,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_005,249.03,2026-01-05 08:45:00,13.57,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_006,114.11,2026-01-07 23:45:00,13.54,LOW,False,Submitted outside standard business hours; Unusual daily transaction velocity (5+ in 1 day)
EMP_005,33.66,2026-01-05 16:15:00,13.54,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_005,251.25,2026-01-08 10:00:00,13.54,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_012,32.93,2026-01-08 21:15:00,13.45,LOW,False,Behavioral profile shows minor statistical anomaly
EMP_007,31.12,2026-01-05 02:00:00,13.42,LOW,False,Submitted outside standard business hours
EMP_003,46.89,2026-01-02 01:45:00,13.42,LOW,False,Submitted outside standard business hours; Unusual daily transaction velocity (5+ in 1 day)
EMP_013,220.18,2026-01-04 17:15:00,13.37,LOW,False,Unusual daily transaction velocity (5+ in 1 day); Logged on a weekend
EMP_015,87.94,2026-01-02 04:45:00,13.37,LOW,False,Submitted outside standard business hours; Unusual daily transaction velocity (5+ in 1 day)
EMP_008,98.58,2026-01-04 20:45:00,13.34,LOW,False,Unusual daily transaction velocity (5+ in 1 day); Logged on a weekend
EMP_010,36.45,2026-01-06 05:45:00,13.29,LOW,False,Submitted outside standard business hours; Unusual daily transaction velocity (5+ in 1 day)
EMP_009,28.2,2026-01-01 23:15:00,13.28,LOW,False,Submitted outside standard business hours; Unusual daily transaction velocity (5+ in 1 day)
EMP_015,43.26,2026-01-10 16:00:00,13.27,LOW,False,Unusual daily transaction velocity (5+ in 1 day); Logged on a weekend
